IMAGINATION TECHNOLOGIES GROUP,IMG.L,LON:IMG,TPE:2448 NASDAQ:CRUS NASDAQ:CYMI AMS:ASM NYSE:TER ,2448.TW $CRUS $CYMI ASMI.AS $TER 
RICHTEK TECHNOLOGY,6286.TW,TPE:6286,EBR:MLXS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD NASDAQ:CAVM ,MLXS.BR $INFN $TQNT $RFMD $CAVM 
UNITED MICROELECTRONICS,2303.TW,TPE:2303,NYSE:LSI NASDAQ:LRCX HKG:0522 NASDAQ:MU NASDAQ:MRVL TPE:2342 TPE:1437 ,$LSI $LRCX 0522.HK $MU $MRVL 2342.TW 1437.TW 
MOSEL VITELIC,2342.TW,TPE:2342,TPE:1437 TPE:2426 TPE:2351 ,1437.TW 2426.TW 2351.TW 
KLA TENCOR,$KLAC,NASDAQ:KLAC,NASDAQ:MXIM NASDAQ:NVDA NASDAQ:XLNX TPE:2454 NASDAQ:SNDK ,$MXIM $NVDA $XLNX 2454.TW $SNDK 
HITACHI HIGH TECHNOLOGIES,8036.T,TYO:8036,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
MEDIATEK,2454.TW,TPE:2454,NASDAQ:KLAC NASDAQ:XLNX NASDAQ:SNDK NASDAQ:ALTR NYSE:ADI TPE:2342 TPE:1437 ,$KLAC $XLNX $SNDK $ALTR $ADI 2342.TW 1437.TW 
POWER QUOTIENT INTERNATIONAL,6145.TW,TPE:6145,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
ARM HOLDINGS,ARM.L,LON:ARM,NASDAQ:SNDK NASDAQ:ALTR NYSE:ADI NASDAQ:AMAT NASDAQ:BRCM ,$SNDK $ALTR $ADI $AMAT $BRCM 
MSTAR SEMICONDUCTOR,3697.TW,TPE:3697,NASDAQ:CREE NYSE:AMD NYSE:LSI NASDAQ:LRCX TPE:2303 TPE:2342 ,$CREE $AMD $LSI $LRCX 2303.TW 2342.TW 
WINBOND ELECTRONICS,2344.TW,TPE:2344,TPE:3030 TPE:3515 NASDAQ:RMBS EBR:MLXS NASDAQ:INFN ,3030.TW 3515.TW $RMBS MLXS.BR $INFN 
AIXTRON SE,AIXGn.DE,ETR:AIXA,NASDAQ:RFMD NASDAQ:CAVM NASDAQ:IDCC NASDAQ:PMCS NASDAQ:MKSI ,$RFMD $CAVM $IDCC $PMCS $MKSI 
HITTITE MICROWAVE,$HITT,NASDAQ:HITT,NASDAQ:PMCS NASDAQ:MKSI NASDAQ:MSCC NASDAQ:SMTC TPE:6239 ,$PMCS $MKSI $MSCC $SMTC 6239.TW 
SUMCO,3436.T,TYO:3436,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
SDI,2351.TW,TPE:2351,TPE:2342 TPE:1437 TPE:2426 TPE:3028 TPE:3014 ,2342.TW 1437.TW 2426.TW 3028.TW 3014.TW 
DAI ICHI SEIKO,6640.T,TYO:6640,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
CHANG WAH ELECTROMATERIALS,8070.TW,TPE:8070,TPE:2426 TPE:2351 TPE:3028 TPE:3014 TPE:2340 ,2426.TW 2351.TW 3028.TW 3014.TW 2340.TW 
LINEAR TECHNOLOGY,$LLTC,NASDAQ:LLTC,NASDAQ:MRVL NASDAQ:MCHP NASDAQ:MXIM NASDAQ:NVDA NASDAQ:KLAC ,$MRVL $MCHP $MXIM $NVDA $KLAC 
LINGSEN PRECISION INDUSTRIES,2369.TW,TPE:2369,TPE:3028 TPE:3014 TPE:2340 TPE:3041 TPE:2388 ,3028.TW 3014.TW 2340.TW 3041.TW 2388.TW 
SILICON INTEGRATED SYSTEMS,2363.TW,TPE:2363,TPE:3028 TPE:3014 TPE:2340 TPE:3041 TPE:2388 ,3028.TW 3014.TW 2340.TW 3041.TW 2388.TW 
MEGACHIPS,6875.T,TYO:6875,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
SITRONIX TECHNOLOGY,8016.TW,TPE:8016,TPE:2426 TPE:2351 TPE:3028 TPE:3014 TPE:2340 ,2426.TW 2351.TW 3028.TW 3014.TW 2340.TW 
GTM,1437.TW,TPE:1437,TPE:2342 TPE:2426 TPE:2351 ,2342.TW 2426.TW 2351.TW 
PAN JIT INTERNATIONAL,2481.TW,TPE:2481,TPE:2426 TPE:2351 TPE:3028 TPE:3014 TPE:2340 ,2426.TW 2351.TW 3028.TW 3014.TW 2340.TW 
LITE ON SEMICONDUCTOR GROUP,5305.TW,TPE:5305,TPE:3028 TPE:3014 TPE:2340 TPE:3041 TPE:2388 ,3028.TW 3014.TW 2340.TW 3041.TW 2388.TW 
GLOBAL UNICHIP,3443.TW,TPE:3443,EPA:SOI TPE:3030 TPE:3515 NASDAQ:RMBS EBR:MLXS ,SOIT.PA 3030.TW 3515.TW $RMBS MLXS.BR 
BROADCOM,$BRCM,NASDAQ:BRCM,NASDAQ:ALTR NYSE:ADI NASDAQ:AMAT NASDAQ:TXN NASDAQ:QCOM ,$ALTR $ADI $AMAT $TXN $QCOM 
DAINIPPON SCREEN MANUFACTURING,7735.T,TYO:7735,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
MELEXIS,MLXS.BR,EBR:MLXS,TPE:3515 NASDAQ:RMBS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD ,3515.TW $RMBS $INFN $TQNT $RFMD 
MEMC ELECTRONIC MATERIALS,WFR.N,NYSE:WFR,EPA:SOI TPE:3030 TPE:3515 NASDAQ:RMBS EBR:MLXS ,SOIT.PA 3030.TW 3515.TW $RMBS MLXS.BR 
PROMATE ELECTRONIC,6189.TW,TPE:6189,TPE:2426 TPE:2351 TPE:3028 TPE:3014 TPE:2340 ,2426.TW 2351.TW 3028.TW 3014.TW 2340.TW 
INFINEON TECHNOLOGIES,IFXGn.DE,ETR:IFXN,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
TRANSCEND INFORMATION,2451.TW,TPE:2451,NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD NASDAQ:CAVM NASDAQ:IDCC ,$INFN $TQNT $RFMD $CAVM $IDCC 
INFINERA,$INFN,NASDAQ:INFN,TPE:3515 NASDAQ:RMBS EBR:MLXS NASDAQ:TQNT NASDAQ:RFMD ,3515.TW $RMBS MLXS.BR $TQNT $RFMD 
FAIRCHILD SEMICONDUCTOR INTERNATIONAL,FCS.N,NYSE:FCS,NASDAQ:MSCC NASDAQ:SMTC TPE:6239 TPE:2448 NASDAQ:CRUS ,$MSCC $SMTC 6239.TW 2448.TW $CRUS 
HOLTEK SEMICONDUCTOR,6202.TW,TPE:6202,TPE:3028 TPE:3014 TPE:2340 TPE:3041 TPE:2388 ,3028.TW 3014.TW 2340.TW 3041.TW 2388.TW 
WPG HOLDINGS,3702.TW,TPE:3702,TPE:6239 TPE:2448 NASDAQ:CRUS NASDAQ:CYMI AMS:ASM ,6239.TW 2448.TW $CRUS $CYMI ASMI.AS 
SUNPLUS TECHNOLOGY,2401.TW,TPE:2401,TPE:2351 TPE:3028 TPE:3014 TPE:2340 TPE:3041 ,2351.TW 3028.TW 3014.TW 2340.TW 3041.TW 
TERADYNE,$TER,NYSE:TER,NASDAQ:CYMI AMS:ASM NASDAQ:ATML NASDAQ:CREE NYSE:AMD ,$CYMI ASMI.AS $ATML $CREE $AMD 
ASM INTERNATIONAL,ASMI.AS,AMS:ASM,TPE:2448 NASDAQ:CRUS NASDAQ:CYMI NYSE:TER NASDAQ:ATML ,2448.TW $CRUS $CYMI $TER $ATML 
WT MICROELECTRONICS,3036.TW,TPE:3036,EPA:SOI TPE:3030 TPE:3515 NASDAQ:RMBS EBR:MLXS ,SOIT.PA 3030.TW 3515.TW $RMBS MLXS.BR 
ALI,3041.TW,TPE:3041,TPE:3014 TPE:2340 TPE:2388 EPA:SOI TPE:3030 ,3014.TW 2340.TW 2388.TW SOIT.PA 3030.TW 
ASM PACIFIC TECHNOLOGY,0522.HK,HKG:0522,NYSE:LSI NASDAQ:LRCX TPE:2303 NASDAQ:MU NASDAQ:MRVL ,$LSI $LRCX 2303.TW $MU $MRVL 
SKYWORKS SOLUTIONS,SWKS.OQ,NASDAQ:SWKS,NYSE:LSI NASDAQ:LRCX TPE:2303 HKG:0522 NASDAQ:MU ,$LSI $LRCX 2303.TW 0522.HK $MU 
ASML HOLDING,ASML.AS,AMS:ASML,NYSE:ADI NASDAQ:AMAT NASDAQ:BRCM NASDAQ:TXN NASDAQ:QCOM ,$ADI $AMAT $BRCM $TXN $QCOM 
ASROCK,3515.TW,TPE:3515,EPA:SOI TPE:3030 NASDAQ:RMBS EBR:MLXS NASDAQ:INFN TPE:2342 ,SOIT.PA 3030.TW $RMBS MLXS.BR $INFN 2342.TW 
NOVATEK MICROELECTRONICS,3034.TW,TPE:3034,NASDAQ:SMTC TPE:6239 TPE:2448 NASDAQ:CRUS NASDAQ:CYMI ,$SMTC 6239.TW 2448.TW $CRUS $CYMI 
SEMTECH,$SMTC,NASDAQ:SMTC,NASDAQ:MKSI NASDAQ:HITT NASDAQ:MSCC TPE:6239 TPE:2448 ,$MKSI $HITT $MSCC 6239.TW 2448.TW 
TESSERA TECHNOLOGIES,TSRA.OQ,NASDAQ:TSRA,NASDAQ:RMBS EBR:MLXS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD ,$RMBS MLXS.BR $INFN $TQNT $RFMD 
NOVELLUS SYSTEMS,$NVLS,NASDAQ:NVLS,TPE:2342 TPE:1437 TPE:2426 NASDAQ:RMBS NASDAQ:INFN ,2342.TW 1437.TW 2426.TW $RMBS $INFN 
TEST RESEARCH,3030.TW,TPE:3030,TPE:3041 TPE:2388 EPA:SOI TPE:3515 NASDAQ:RMBS ,3041.TW 2388.TW SOIT.PA 3515.TW $RMBS 
FARADAY TECHNOLOGY,3035.TW,TPE:3035,TPE:3030 TPE:3515 NASDAQ:RMBS EBR:MLXS NASDAQ:INFN ,3030.TW 3515.TW $RMBS MLXS.BR $INFN 
XILINX,$XLNX,NASDAQ:XLNX,NASDAQ:MXIM NASDAQ:NVDA NASDAQ:KLAC TPE:2454 NASDAQ:SNDK ,$MXIM $NVDA $KLAC 2454.TW $SNDK 
SUPREME ELECTRONICS,8112.TW,TPE:8112,TPE:2342 TPE:1437 TPE:2426 TPE:2351 ,2342.TW 1437.TW 2426.TW 2351.TW 
PTI,6239.TW,TPE:6239,NASDAQ:HITT NASDAQ:MSCC NASDAQ:SMTC TPE:2448 NASDAQ:CRUS TPE:2342 ,$HITT $MSCC $SMTC 2448.TW $CRUS 2342.TW 
TEXAS INSTRUMENTS,$TXN,NASDAQ:TXN,NYSE:ADI NASDAQ:AMAT NASDAQ:BRCM NASDAQ:QCOM NASDAQ:INTC ,$ADI $AMAT $BRCM $QCOM $INTC 
NANYA TECHNOLOGY,2408.TW,TPE:2408,EBR:MLXS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD NASDAQ:CAVM ,MLXS.BR $INFN $TQNT $RFMD $CAVM 
INOTERA MEMORIES,3474.TW,TPE:3474,EBR:MLXS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD NASDAQ:CAVM ,MLXS.BR $INFN $TQNT $RFMD $CAVM 
RYOSAN,8140.T,TYO:8140,TPE:2342 TPE:1437 TPE:2426 ,2342.TW 1437.TW 2426.TW 
CHINA HUIYUAN JUICE GROUP,1886.HK,HKG:1886,TPE:1233 TPE:2913 TPE:1234 NYSE:COT LON:BVIC ,1233.TW 2913.TW 1234.TW COT.N BVIC.L 
PEPSICO,$PEP,NYSE:PEP,ASX:CCL NASDAQ:MNST NYSE:KO ,CCL.AX $MNST $KO 
KAGOME CO.,2811.T,TYO:2811,TPE:1233 TPE:2913 TPE:1234 ,1233.TW 2913.TW 1234.TW 
VITASOY INTERNATIONAL HOLDINGS,0345.HK,HKG:0345,TPE:2913 TPE:1234 NYSE:COT LON:BVIC NYSE:CCE ,2913.TW 1234.TW COT.N BVIC.L $CCE 
TIBET 5100 WATER RESOURCES HOLDINGS,1115.HK,HKG:1115,TPE:1233 TPE:2913 TPE:1234 NYSE:COT LON:BVIC ,1233.TW 2913.TW 1234.TW COT.N BVIC.L 
COTT,COT.N,NYSE:COT,TPE:1233 TPE:2913 TPE:1234 LON:BVIC NYSE:CCE ,1233.TW 2913.TW 1234.TW BVIC.L $CCE 
TAIWAN TEA,2913.TW,TPE:2913,TPE:1233 TPE:1234 NYSE:COT ,1233.TW 1234.TW COT.N 
KEY COFFEE,2594.T,TYO:2594,TPE:1233 TPE:2913 TPE:1234 ,1233.TW 2913.TW 1234.TW 
UNI PRESIDENT CHINA HOLDINGS,0220.HK,HKG:0220,TPE:1234 NYSE:COT LON:BVIC NYSE:CCE NYSE:DPS ,1234.TW COT.N BVIC.L $CCE $DPS 
ITO EN,2593.T,TYO:2593,TPE:1233 TPE:2913 TPE:1234 ,1233.TW 2913.TW 1234.TW 
HEY SONG,1234.TW,TPE:1234,TPE:1233 TPE:2913 NYSE:COT LON:BVIC NYSE:CCE ,1233.TW 2913.TW COT.N BVIC.L $CCE 
MONSTER BEVERAGE,$MNST,NASDAQ:MNST,NYSE:CCE NYSE:DPS ASX:CCL NYSE:PEP NYSE:KO ,$CCE $DPS CCL.AX $PEP $KO 
DR PEPPER SNAPPLE GROUP,$DPS,NYSE:DPS,NYSE:COT LON:BVIC NYSE:CCE ASX:CCL NASDAQ:MNST ,COT.N BVIC.L $CCE CCL.AX $MNST 
DYDO DRINCO,2590.T,TYO:2590,TPE:1233 TPE:2913 TPE:1234 ,1233.TW 2913.TW 1234.TW 
BRITVIC,BVIC.L,LON:BVIC,TPE:2913 TPE:1234 NYSE:COT NYSE:CCE NYSE:DPS ,2913.TW 1234.TW COT.N $CCE $DPS 
TEN REN TEA,1233.TW,TPE:1233,TPE:2913 TPE:1234 NYSE:COT ,2913.TW 1234.TW COT.N 
COCA COLA AMATIL,CCL.AX,ASX:CCL,NYSE:CCE NYSE:DPS NASDAQ:MNST NYSE:PEP NYSE:KO ,$CCE $DPS $MNST $PEP $KO 
COCA COLA CENTRAL JAPAN,2580.T,TYO:2580,TPE:1233 TPE:2913 TPE:1234 ,1233.TW 2913.TW 1234.TW 
COCA COLA,$KO,NYSE:KO,ASX:CCL NASDAQ:MNST NYSE:PEP ,CCL.AX $MNST $PEP 
COCA COLA ENTERPRISES,$CCE,NYSE:CCE,NYSE:COT LON:BVIC NYSE:DPS ASX:CCL NASDAQ:MNST ,COT.N BVIC.L $DPS CCL.AX $MNST 
ALLSCRIPTS HEALTHCARE SOLUTIONS,MDRX.OQ,NASDAQ:MDRX,NSE:MPHASIS NASDAQ:MENT LON:MSY NASDAQ:CPWR NASDAQ:CVLT ,MBFL.NS $MENT MSY.L $CPWR $CVLT 
NUANCE COMMUNICATIONS,NUAN.OQ,NASDAQ:NUAN,NASDAQ:ANSS NASDAQ:SXCI NASDAQ:BMC NASDAQ:ADSK NASDAQ:SYMC ,$ANSS SXCI.OQ $BMC $ADSK $SYMC 
CA,$CA,NASDAQ:CA,NASDAQ:SYMC NYSE:RHT NASDAQ:CERN NASDAQ:CTXS NASDAQ:ADBE ,$SYMC $RHT $CERN $CTXS $ADBE 
COMMVAULT SYSTEMS,$CVLT,NASDAQ:CVLT,LON:MSY NASDAQ:CPWR TSE:CSU NASDAQ:AZPN NASDAQ:QSFT ,MSY.L $CPWR CSU.TO $AZPN $QSFT 
ATHENAHEALTH,$ATHN,NASDAQ:ATHN,NASDAQ:INFA LON:ISYS NASDAQ:FTNT NASDAQ:SNPS NASDAQ:ARBA ,$INFA ISYS.L $FTNT $SNPS $ARBA 
MICRO FOCUS INTERNATIONAL,MCRO.L,LON:MCRO,NASDAQ:BLKB NASDAQ:PRGS NASDAQ:QSII NASDAQ:ROVI NYSE:FICO LON:SDL LON:MSY ,$BLKB $PRGS $QSII $ROVI $FICO SDL.L MSY.L 
CADENCE DESIGN SYSTEMS,CDNS.OQ,NASDAQ:CDNS,ETR:SOW NASDAQ:INFA LON:ISYS NASDAQ:ATHN NASDAQ:FTNT ,SOWG.DE $INFA ISYS.L $ATHN $FTNT 
MICROSOFT,$MSFT,NASDAQ:MSFT,NYSE:VMW ETR:SAP NASDAQ:ORCL ,$VMW SAPG.DE $ORCL 
COMPUWARE,$CPWR,NASDAQ:CPWR,NASDAQ:MENT LON:MSY NASDAQ:CVLT TSE:CSU NASDAQ:AZPN ,$MENT MSY.L $CVLT CSU.TO $AZPN 
QLIK TECHNOLOGIES,$QLIK,NASDAQ:QLIK,NASDAQ:ROVI NYSE:FICO NSE:MPHASIS NASDAQ:MENT LON:MSY ,$ROVI $FICO MBFL.NS $MENT MSY.L 
SXC HEALTH SOLUTIONS,SXCI.OQ,NASDAQ:SXCI,NYSE:DOX NASDAQ:ANSS NASDAQ:BMC NASDAQ:ADSK NASDAQ:SYMC TSE:CSU NASDAQ:OTEX ,$DOX $ANSS $BMC $ADSK $SYMC CSU.TO OTEX.OQ 
FIDESSA GROUP,FDSA.L,LON:FDSA,NSE:ECLERX NASDAQ:WBSN LON:SDL NASDAQ:BLKB NASDAQ:PRGS ,ECLE.NS $WBSN SDL.L $BLKB $PRGS 
SOFTWARE,SOWG.DE,ETR:SOW,NASDAQ:QSFT NYSE:SLH NASDAQ:OTEX NASDAQ:INFA LON:ISYS ETR:SAP ,$QSFT $SLH OTEX.OQ $INFA ISYS.L SAPG.DE 
SYMANTEC,$SYMC,NASDAQ:SYMC,NASDAQ:BMC NASDAQ:ADSK NYSE:RHT NASDAQ:CA NASDAQ:CERN ,$BMC $ADSK $RHT $CA $CERN 
CONCUR TECHNOLOGIES,CNQR.OQ,NASDAQ:CNQR,LON:ISYS NASDAQ:ATHN NASDAQ:FTNT NASDAQ:SNPS NASDAQ:ARBA ,ISYS.L $ATHN $FTNT $SNPS $ARBA 
QUALITY SYSTEMS,$QSII,NASDAQ:QSII,NASDAQ:PRGS LON:MCRO NASDAQ:ROVI NYSE:FICO NASDAQ:QLIK ,$PRGS MCRO.L $ROVI $FICO $QLIK 
SAGE GROUP,SGE.L,LON:SGE,NYSE:DOX NASDAQ:ANSS NASDAQ:SXCI NASDAQ:BMC NASDAQ:ADSK ,$DOX $ANSS SXCI.OQ $BMC $ADSK 
SOLERA HOLDINGS,$SLH,NYSE:SLH,NASDAQ:AZPN NASDAQ:QSFT NASDAQ:OTEX ETR:SOW NASDAQ:INFA ,$AZPN $QSFT OTEX.OQ SOWG.DE $INFA 
QUEST SOFTWARE,$QSFT,NASDAQ:QSFT,TSE:CSU NASDAQ:AZPN NYSE:SLH NASDAQ:OTEX ETR:SOW ,CSU.TO $AZPN $SLH OTEX.OQ SOWG.DE 
SYNOPSYS,$SNPS,NASDAQ:SNPS,NASDAQ:ATHN NASDAQ:FTNT NASDAQ:ARBA NASDAQ:TIBX NYSE:DOX ,$ATHN $FTNT $ARBA $TIBX $DOX 
CONSTELLATION SOFTWARE,CSU.TO,TSE:CSU,LON:MSY NASDAQ:CPWR NASDAQ:CVLT NASDAQ:AZPN NASDAQ:QSFT NASDAQ:OTEX NASDAQ:SXCI ,MSY.L $CPWR $CVLT $AZPN $QSFT OTEX.OQ SXCI.OQ 
VMWARE,$VMW,NYSE:VMW,NASDAQ:ADBE NASDAQ:INTU NYSE:CRM ETR:SAP NASDAQ:ORCL ,$ADBE $INTU $CRM SAPG.DE $ORCL 
AMDOCS,$DOX,NYSE:DOX,NASDAQ:SNPS NASDAQ:ARBA NASDAQ:TIBX NASDAQ:ANSS NASDAQ:SXCI ,$SNPS $ARBA $TIBX $ANSS SXCI.OQ 
TIBCO SOFTWARE,$TIBX,NASDAQ:TIBX,NASDAQ:FTNT NASDAQ:SNPS NASDAQ:ARBA NYSE:DOX NASDAQ:ANSS ,$FTNT $SNPS $ARBA $DOX $ANSS 
SALESFORCE.COM,$CRM,NYSE:CRM,NASDAQ:CTXS NASDAQ:ADBE NASDAQ:INTU NYSE:VMW ETR:SAP ,$CTXS $ADBE $INTU $VMW SAPG.DE 
INTUIT,$INTU,NASDAQ:INTU,NASDAQ:CTXS NASDAQ:ADBE NYSE:CRM NYSE:VMW ETR:SAP ,$CTXS $ADBE $CRM $VMW SAPG.DE 
INVENSYS,ISYS.L,LON:ISYS,NASDAQ:OTEX ETR:SOW NASDAQ:INFA NASDAQ:ATHN NASDAQ:FTNT LON:SDL LON:MCRO ,OTEX.OQ SOWG.DE $INFA $ATHN $FTNT SDL.L MCRO.L 
AUTODESK,$ADSK,NASDAQ:ADSK,NASDAQ:ANSS NASDAQ:SXCI NASDAQ:BMC NASDAQ:SYMC NYSE:RHT ,$ANSS SXCI.OQ $BMC $SYMC $RHT 
CAPCOM,9697.T,TYO:9697,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
MISYS,MSY.L,LON:MSY,NSE:MPHASIS NASDAQ:MENT NASDAQ:CPWR NASDAQ:CVLT TSE:CSU LON:SDL LON:MCRO ,MBFL.NS $MENT $CPWR $CVLT CSU.TO SDL.L MCRO.L 
AVEVA GROUP,AVV.L,LON:AVV,LON:MSY NASDAQ:CPWR NASDAQ:CVLT TSE:CSU NASDAQ:AZPN ,MSY.L $CPWR $CVLT CSU.TO $AZPN 
ADOBE SYSTEMS,$ADBE,NASDAQ:ADBE,NASDAQ:CA NASDAQ:CERN NASDAQ:CTXS NASDAQ:INTU NYSE:CRM ,$CA $CERN $CTXS $INTU $CRM 
SPRINGSOFT,2473.TW,TPE:2473,NSE:ONMOBILE NSE:ECLERX NASDAQ:WBSN LON:SDL ,ONMO.NS ECLE.NS $WBSN SDL.L 
ONMOBILE GLOBAL,ONMO.NS,NSE:ONMOBILE,TPE:2473 NSE:ECLERX NASDAQ:WBSN ,2473.TW ECLE.NS $WBSN 
RED HAT,$RHT,NYSE:RHT,NASDAQ:BMC NASDAQ:ADSK NASDAQ:SYMC NASDAQ:CA NASDAQ:CERN ,$BMC $ADSK $SYMC $CA $CERN 
SQUARE ENIX HOLDINGS CO.,9684.T,TYO:9684,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
OPEN TEXT,OTEX.OQ,NASDAQ:OTEX,NASDAQ:QSFT NYSE:SLH ETR:SOW NASDAQ:INFA LON:ISYS TSE:CSU NASDAQ:SXCI ,$QSFT $SLH SOWG.DE $INFA ISYS.L CSU.TO SXCI.OQ 
IT HOLDINGS,3626.T,TYO:3626,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
ORACLE,$ORCL,NASDAQ:ORCL,NYSE:CRM NYSE:VMW ETR:SAP NASDAQ:MSFT ,$CRM $VMW SAPG.DE $MSFT 
TALEO,TLEO.OQ,NASDAQ:TLEO,NASDAQ:CPWR NASDAQ:CVLT TSE:CSU NASDAQ:AZPN NASDAQ:QSFT ,$CPWR $CVLT CSU.TO $AZPN $QSFT 
ORACLE FINANCIAL SERVICES SOFTWARE,ORCL.NS,NSE:OFSS,LON:ISYS NASDAQ:ATHN NASDAQ:FTNT NASDAQ:SNPS NASDAQ:ARBA ,ISYS.L $ATHN $FTNT $SNPS $ARBA 
BLACKBAUD,$BLKB,NASDAQ:BLKB,NASDAQ:WBSN LON:SDL NASDAQ:PRGS LON:MCRO NASDAQ:QSII ,$WBSN SDL.L $PRGS MCRO.L $QSII 
WEBSENSE,$WBSN,NASDAQ:WBSN,TPE:2473 NSE:ECLERX LON:SDL NASDAQ:BLKB NASDAQ:PRGS ,2473.TW ECLE.NS SDL.L $BLKB $PRGS 
FORTINET,$FTNT,NASDAQ:FTNT,NASDAQ:INFA LON:ISYS NASDAQ:ATHN NASDAQ:SNPS NASDAQ:ARBA ,$INFA ISYS.L $ATHN $SNPS $ARBA 
ANSYS,$ANSS,NASDAQ:ANSS,NASDAQ:ARBA NASDAQ:TIBX NYSE:DOX NASDAQ:SXCI NASDAQ:BMC ,$ARBA $TIBX $DOX SXCI.OQ $BMC 
BMC SOFTWARE,$BMC,NASDAQ:BMC,NYSE:DOX NASDAQ:ANSS NASDAQ:SXCI NASDAQ:ADSK NASDAQ:SYMC ,$DOX $ANSS SXCI.OQ $ADSK $SYMC 
SAP,SAPG.DE,ETR:SAP,NASDAQ:INTU NYSE:CRM NYSE:VMW NASDAQ:ORCL NASDAQ:MSFT ETR:SOW ,$INTU $CRM $VMW $ORCL $MSFT SOWG.DE 
POLARIS FINANCIAL TECHNOLOGY,POLF.NS,NSE:POLARIS,NSE:ONMOBILE TPE:2473 NSE:ECLERX NASDAQ:WBSN ,ONMO.NS 2473.TW ECLE.NS $WBSN 
KINGDEE INTERNATIONAL SOFTWARE GROUP,0268.HK,HKG:0268,NSE:ONMOBILE TPE:2473 NSE:ECLERX NASDAQ:WBSN ,ONMO.NS 2473.TW ECLE.NS $WBSN 
STERLITE INDUSTRIES INDIA,STER.BO,NSE:STER,NASDAQ:ANSS NASDAQ:SXCI NASDAQ:BMC NASDAQ:ADSK NASDAQ:SYMC ,$ANSS SXCI.OQ $BMC $ADSK $SYMC 
CITRIX SYSTEMS,$CTXS,NASDAQ:CTXS,NASDAQ:CA NASDAQ:CERN NASDAQ:ADBE NASDAQ:INTU NYSE:CRM ,$CA $CERN $ADBE $INTU $CRM 
CERNER,$CERN,NASDAQ:CERN,NASDAQ:SYMC NYSE:RHT NASDAQ:CA NASDAQ:CTXS NASDAQ:ADBE ,$SYMC $RHT $CA $CTXS $ADBE 
TECMO KOEI HOLDINGS,3635.T,TYO:3635,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
MPHASIS,MBFL.NS,NSE:MPHASIS,NASDAQ:ROVI NYSE:FICO NASDAQ:QLIK NASDAQ:MENT LON:MSY NSE:ONMOBILE NSE:ECLERX ,$ROVI $FICO $QLIK $MENT MSY.L ONMO.NS ECLE.NS 
ARIBA,$ARBA,NASDAQ:ARBA,NASDAQ:FTNT NASDAQ:SNPS NASDAQ:TIBX NYSE:DOX NASDAQ:ANSS ,$FTNT $SNPS $TIBX $DOX $ANSS 
FUJI SOFT,9749.T,TYO:9749,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
DTS,9682.T,TYO:9682,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
SCSK,9719.T,TYO:9719,NSE:ONMOBILE TPE:2473 NSE:ECLERX ,ONMO.NS 2473.TW ECLE.NS 
SDL,SDL.L,LON:SDL,TPE:2473 NSE:ECLERX NASDAQ:WBSN NASDAQ:BLKB NASDAQ:PRGS LON:MCRO LON:MSY ,2473.TW ECLE.NS $WBSN $BLKB $PRGS MCRO.L MSY.L 
JDA SOFTWARE GROUP,JDAS.OQ,NASDAQ:JDAS,LON:SDL NASDAQ:BLKB NASDAQ:PRGS LON:MCRO NASDAQ:QSII ,SDL.L $BLKB $PRGS MCRO.L $QSII 
CHECK POINT SOFTWARE TECHNOLOGIES,CHKP.OQ,NASDAQ:CHKP,NASDAQ:ADSK NASDAQ:SYMC NYSE:RHT NASDAQ:CA NASDAQ:CERN ,$ADSK $SYMC $RHT $CA $CERN 
PROGRESS SOFTWARE,$PRGS,NASDAQ:PRGS,NASDAQ:WBSN LON:SDL NASDAQ:BLKB LON:MCRO NASDAQ:QSII ,$WBSN SDL.L $BLKB MCRO.L $QSII 
